pap_pro_id,exam_id,exam_paper_id,exam_param_id,problem_id,order,last_submit_time,submit_id,is_aced,used_time,submit_count,score,create_time,modify_time,modify_user_id,know_name
114677,133,22658,831,35,2,2022-01-05 11:31:41,448448,1,6401,1,6,2022-01-05 09:27:57,2022-01-05 11:31:42,-1,贪心策略
114678,133,22658,832,449,3,2022-01-05 12:14:51,449868,2,0,70,4,2022-01-05 09:27:57,2022-01-14 17:27:57,3088,时空权衡
114679,133,22658,833,445,4,2022-01-05 10:34:11,446024,1,2951,1,6,2022-01-05 09:27:57,2022-01-05 10:34:11,-1,迭代改进
114670,133,22659,829,629,0,2022-01-05 10:39:01,446222,1,4441,2,6,2022-01-05 09:27:57,2022-01-05 10:39:01,-1,动态规划
114671,133,22659,830,32,1,2022-01-05 10:45:38,446532,1,15638,11,6,2022-01-05 09:27:57,2022-01-05 10:45:39,-1,动态规划
114672,133,22659,831,41,2,2022-01-05 10:46:38,446577,1,9698,6,6,2022-01-05 09:27:57,2022-01-05 10:46:39,-1,贪心策略
114673,133,22659,832,449,3,2022-01-05 10:31:52,445912,1,10012,7,6,2022-01-05 09:27:57,2022-01-05 10:31:53,-1,时空权衡
114674,133,22659,833,445,4,2022-01-05 10:14:34,445161,1,4174,3,6,2022-01-05 09:27:57,2022-01-05 10:14:35,-1,迭代改进
114665,133,22660,829,3,0,2022-01-05 12:13:23,449832,1,13703,5,6,2022-01-05 09:27:57,2022-01-05 12:13:25,-1,动态规划
114666,133,22660,830,32,1,2022-01-05 10:07:23,444834,1,2543,2,6,2022-01-05 09:27:57,2022-01-05 10:07:26,-1,动态规划
114667,133,22660,831,41,2,2022-01-05 10:12:09,445053,1,2829,2,6,2022-01-05 09:27:57,2022-01-05 10:12:11,-1,贪心策略
114668,133,22660,832,31,3,2022-01-05 11:27:30,448255,5,0,7,3,2022-01-05 09:27:57,2022-01-05 11:27:32,-1,时空权衡
114669,133,22660,833,134,4,2022-01-05 12:04:05,449482,5,0,7,0.96,2022-01-05 09:27:57,2022-01-05 12:04:07,-1,迭代改进
114660,133,22661,829,629,0,2022-01-05 10:01:59,444616,1,1019,1,6,2022-01-05 09:27:57,2022-01-05 10:02:00,-1,动态规划
114661,133,22661,830,32,1,2022-01-05 10:06:55,444813,1,1315,1,6,2022-01-05 09:27:57,2022-01-05 10:06:56,-1,动态规划
114662,133,22661,831,35,2,2022-01-05 10:15:22,445198,1,1822,1,6,2022-01-05 09:27:57,2022-01-05 10:15:23,-1,贪心策略
114663,133,22661,832,449,3,2022-01-05 10:23:10,445551,1,5890,4,6,2022-01-05 09:27:57,2022-01-05 10:23:10,-1,时空权衡
114664,133,22661,833,445,4,2022-01-05 10:29:13,445798,1,2653,1,6,2022-01-05 09:27:57,2022-01-05 10:29:14,-1,迭代改进
114655,133,22662,829,628,0,2022-01-05 10:30:19,445843,1,8719,6,6,2022-01-05 09:27:57,2022-01-05 10:30:20,-1,动态规划
114656,133,22662,830,33,1,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,动态规划
114657,133,22662,831,35,2,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,贪心策略
114658,133,22662,832,31,3,2022-01-05 11:12:40,447691,5,0,5,0,2022-01-05 09:27:57,2022-01-05 11:12:42,-1,时空权衡
114659,133,22662,833,134,4,2022-01-05 12:14:54,449869,2,0,5,0.96,2022-01-05 09:27:57,2022-01-05 12:14:57,-1,迭代改进
114650,133,22663,829,3,0,2022-01-05 12:12:08,449789,5,0,64,0,2022-01-05 09:27:57,2022-01-05 12:12:10,-1,动态规划
114651,133,22663,830,33,1,2022-01-05 10:24:23,445592,5,0,4,4.32,2022-01-05 09:27:57,2022-01-05 10:24:25,-1,动态规划
114652,133,22663,831,35,2,2022-01-05 10:45:15,446518,5,0,1,0,2022-01-05 09:27:57,2022-01-05 10:45:17,-1,贪心策略
114653,133,22663,832,449,3,2022-01-05 10:56:22,446988,1,21082,15,6,2022-01-05 09:27:57,2022-01-05 10:56:24,-1,时空权衡
114654,133,22663,833,445,4,2022-01-05 10:06:00,444775,1,4860,4,6,2022-01-05 09:27:57,2022-01-05 10:06:02,-1,迭代改进
114645,133,22664,829,3,0,2022-01-05 11:29:15,448335,1,8655,3,6,2022-01-05 09:27:57,2022-01-05 11:29:17,-1,动态规划
114646,133,22664,830,33,1,2022-01-05 10:41:01,446320,1,3361,1,6,2022-01-05 09:27:57,2022-01-05 10:41:03,-1,动态规划
114647,133,22664,831,41,2,2022-01-05 10:13:33,445122,1,2913,2,6,2022-01-05 09:27:57,2022-01-05 10:13:35,-1,贪心策略
114648,133,22664,832,449,3,2022-01-05 11:21:21,448036,1,46581,35,6,2022-01-05 09:27:57,2022-01-05 11:21:23,-1,时空权衡
114649,133,22664,833,445,4,2022-01-05 10:09:54,444934,1,5094,4,6,2022-01-05 09:27:57,2022-01-05 10:09:56,-1,迭代改进
114640,133,22665,829,628,0,2022-01-05 10:11:17,445002,1,7577,6,6,2022-01-05 09:27:57,2022-01-05 10:11:17,-1,动态规划
114641,133,22665,830,33,1,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,动态规划
114642,133,22665,831,41,2,2022-01-05 10:05:24,444744,1,3624,3,6,2022-01-05 09:27:57,2022-01-05 10:05:26,-1,贪心策略
114643,133,22665,832,31,3,2022-01-05 11:40:47,448824,5,0,20,0,2022-01-05 09:27:57,2022-01-05 11:40:50,-1,时空权衡
114644,133,22665,833,134,4,2022-01-05 12:04:08,449483,5,0,4,0.96,2022-01-05 09:27:57,2022-01-05 12:04:11,-1,迭代改进
114635,133,22666,829,628,0,2022-01-05 10:09:18,444908,1,2658,2,6,2022-01-05 09:27:57,2022-01-05 10:09:18,-1,动态规划
114636,133,22666,830,33,1,2022-01-05 11:59:24,449350,5,0,2,0.84,2022-01-05 09:27:57,2022-01-05 11:59:25,-1,动态规划
114637,133,22666,831,41,2,2022-01-05 11:06:25,447426,1,21685,15,6,2022-01-05 09:27:57,2022-01-05 11:06:26,-1,贪心策略
114638,133,22666,832,31,3,2022-01-05 11:28:53,448317,5,0,4,0,2022-01-05 09:27:57,2022-01-05 11:28:53,-1,时空权衡
114639,133,22666,833,445,4,2022-01-05 10:40:45,446308,1,4545,2,6,2022-01-05 09:27:57,2022-01-05 10:40:45,-1,迭代改进
114630,133,22667,829,3,0,2022-01-05 12:00:00,449370,5,0,3,0,2022-01-05 09:27:57,2022-01-05 12:00:01,-1,动态规划
114631,133,22667,830,33,1,2022-01-05 11:42:21,448884,8,0,2,0,2022-01-05 09:27:57,2022-01-05 11:42:23,-1,动态规划
114632,133,22667,831,41,2,2022-01-05 10:11:56,445042,1,5216,4,6,2022-01-05 09:27:57,2022-01-05 10:11:58,-1,贪心策略
114633,133,22667,832,31,3,2022-01-05 11:49:41,449063,5,0,26,0,2022-01-05 09:27:57,2022-01-05 11:49:43,-1,时空权衡
114634,133,22667,833,445,4,2022-01-05 10:34:10,446023,1,2950,1,6,2022-01-05 09:27:57,2022-01-05 10:34:13,-1,迭代改进
114625,133,22668,829,629,0,2022-01-05 11:06:21,447421,1,1766,3,6,2022-01-05 09:27:57,2022-01-05 11:06:22,-1,动态规划
114626,133,22668,830,32,1,2022-01-05 11:16:25,447841,1,9085,4,6,2022-01-05 09:27:57,2022-01-05 11:16:26,-1,动态规划
114627,133,22668,831,35,2,2022-01-05 11:58:02,449300,1,15182,7,6,2022-01-05 09:27:57,2022-01-05 11:58:03,-1,贪心策略
114628,133,22668,832,31,3,2022-01-05 10:45:53,446543,5,0,3,0,2022-01-05 09:27:57,2022-01-05 10:45:53,-1,时空权衡
114629,133,22668,833,134,4,2022-01-05 12:00:03,449372,5,0,2,0,2022-01-05 09:27:57,2022-01-05 12:00:05,-1,迭代改进
114620,133,22669,829,628,0,2022-01-05 10:04:29,444693,1,3569,3,6,2022-01-05 09:27:57,2022-01-05 10:04:31,-1,动态规划
114621,133,22669,830,32,1,2022-01-05 10:14:27,445155,1,4167,3,6,2022-01-05 09:27:57,2022-01-05 10:14:29,-1,动态规划
114622,133,22669,831,41,2,2022-01-05 10:09:33,444921,1,2673,2,6,2022-01-05 09:27:57,2022-01-05 10:09:36,-1,贪心策略
114623,133,22669,832,449,3,2022-01-05 10:59:17,447140,1,12857,8,6,2022-01-05 09:27:57,2022-01-05 10:59:19,-1,时空权衡
114624,133,22669,833,445,4,2022-01-05 10:48:00,446633,1,6180,3,6,2022-01-05 09:27:57,2022-01-05 10:48:02,-1,迭代改进
114615,133,22670,829,628,0,2022-01-05 11:35:43,448595,1,9043,3,6,2022-01-05 09:27:57,2022-01-05 11:35:45,-1,动态规划
114616,133,22670,830,32,1,2022-01-05 10:30:00,445835,1,11100,8,6,2022-01-05 09:27:57,2022-01-05 10:30:02,-1,动态规划
114617,133,22670,831,41,2,2022-01-05 11:24:19,448146,1,10759,5,6,2022-01-05 09:27:57,2022-01-05 11:24:21,-1,贪心策略
114618,133,22670,832,31,3,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,时空权衡
114619,133,22670,833,134,4,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,迭代改进
114610,133,22671,829,3,0,2022-01-05 11:42:14,448877,5,0,2,0,2022-01-05 09:27:57,2022-01-05 11:42:14,-1,动态规划
114611,133,22671,830,32,1,2022-01-05 10:01:49,444614,1,1009,1,6,2022-01-05 09:27:57,2022-01-05 10:01:51,-1,动态规划
114612,133,22671,831,41,2,2022-01-05 12:14:19,449851,5,0,4,0,2022-01-05 09:27:57,2022-01-05 12:14:20,-1,贪心策略
114613,133,22671,832,449,3,2022-01-05 10:20:40,445441,1,15340,12,6,2022-01-05 09:27:57,2022-01-05 10:20:41,-1,时空权衡
114614,133,22671,833,134,4,2022-01-05 12:14:33,449857,5,0,7,0.96,2022-01-05 09:27:57,2022-01-05 12:14:33,-1,迭代改进
114605,133,22672,829,629,0,2022-01-05 10:02:15,444621,1,1035,1,6,2022-01-05 09:27:57,2022-01-05 10:02:17,-1,动态规划
114606,133,22672,830,33,1,2022-01-05 10:42:48,446415,5,0,2,0.84,2022-01-05 09:27:57,2022-01-05 10:42:50,-1,动态规划
114607,133,22672,831,35,2,2022-01-05 10:23:03,445545,1,2283,1,6,2022-01-05 09:27:57,2022-01-05 10:23:05,-1,贪心策略
114608,133,22672,832,31,3,2022-01-05 11:41:14,448840,3,0,5,0,2022-01-05 09:27:57,2022-01-05 11:41:19,-1,时空权衡
114609,133,22672,833,445,4,2022-01-05 10:14:53,445177,1,2993,2,6,2022-01-05 09:27:57,2022-01-05 10:14:55,-1,迭代改进
114600,133,22673,829,628,0,2022-01-05 11:15:53,447825,1,7853,3,6,2022-01-05 09:27:57,2022-01-05 11:15:55,-1,动态规划
114601,133,22673,830,32,1,2022-01-05 11:17:56,447892,1,3472,8,6,2022-01-05 09:27:57,2022-01-05 11:17:58,-1,动态规划
114602,133,22673,831,41,2,2022-01-05 11:23:33,448124,1,14313,8,6,2022-01-05 09:27:57,2022-01-05 11:23:35,-1,贪心策略
114603,133,22673,832,31,3,2022-01-05 11:38:31,448724,6,0,12,0,2022-01-05 09:27:57,2022-01-05 11:38:33,-1,时空权衡
114604,133,22673,833,134,4,2022-01-05 12:03:39,449473,5,0,30,1.92,2022-01-05 09:27:57,2022-01-05 12:03:41,-1,迭代改进
114595,133,22674,829,629,0,2022-01-05 10:10:01,444937,1,1501,1,6,2022-01-05 09:27:57,2022-01-05 10:10:01,-1,动态规划
114596,133,22674,830,32,1,2022-01-05 10:19:10,445375,1,2050,1,6,2022-01-05 09:27:57,2022-01-05 10:19:11,-1,动态规划
114597,133,22674,831,35,2,2022-01-05 11:30:48,448400,5,0,26,2.4,2022-01-05 09:27:57,2022-01-05 11:30:49,-1,贪心策略
114598,133,22674,832,449,3,2022-01-05 11:05:29,447378,1,16829,11,6,2022-01-05 09:27:57,2022-01-05 11:05:29,-1,时空权衡
114599,133,22674,833,445,4,2022-01-05 10:53:25,446850,1,4105,1,6,2022-01-05 09:27:57,2022-01-05 10:53:25,-1,迭代改进
114590,133,22675,829,629,0,2022-01-05 10:20:32,445434,1,3332,2,6,2022-01-05 09:27:57,2022-01-05 10:20:33,-1,动态规划
114591,133,22675,830,33,1,2022-01-05 10:26:19,445674,5,0,10,1.8,2022-01-05 09:27:57,2022-01-05 10:26:20,-1,动态规划
114592,133,22675,831,41,2,2022-01-05 10:52:24,446807,5,0,4,0,2022-01-05 09:27:57,2022-01-05 10:52:25,-1,贪心策略
114593,133,22675,832,31,3,2022-01-05 10:41:58,446369,5,0,9,0,2022-01-05 09:27:57,2022-01-05 10:41:58,-1,时空权衡
114594,133,22675,833,445,4,2022-01-05 10:13:22,445111,1,10102,8,6,2022-01-05 09:27:57,2022-01-05 10:13:23,-1,迭代改进
114585,133,22676,829,628,0,2022-01-05 11:05:15,447369,1,9615,5,6,2022-01-05 09:27:57,2022-01-05 11:05:17,-1,动态规划
114586,133,22676,830,32,1,2022-01-05 12:09:24,449709,1,9864,2,6,2022-01-05 09:27:57,2022-01-05 12:09:26,-1,动态规划
114587,133,22676,831,35,2,2022-01-05 11:55:53,449243,5,0,2,0,2022-01-05 09:27:57,2022-01-05 11:55:56,-1,贪心策略
114588,133,22676,832,31,3,2022-01-05 12:14:33,449858,5,0,19,0,2022-01-05 09:27:57,2022-01-05 12:14:35,-1,时空权衡
114589,133,22676,833,445,4,2022-01-05 11:00:25,447190,1,9325,5,6,2022-01-05 09:27:57,2022-01-05 11:00:27,-1,迭代改进
114580,133,22677,829,629,0,2022-01-05 11:40:12,448797,1,10512,4,6,2022-01-05 09:27:57,2022-01-05 11:40:13,-1,动态规划
114581,133,22677,830,33,1,2022-01-05 11:55:57,449245,1,19857,11,6,2022-01-05 09:27:57,2022-01-05 11:56:00,-1,动态规划
114582,133,22677,831,41,2,2022-01-05 11:30:52,448406,1,17152,10,6,2022-01-05 09:27:57,2022-01-05 11:30:53,-1,贪心策略
114583,133,22677,832,31,3,2022-01-05 12:14:57,449871,6,0,5,0,2022-01-05 09:27:57,2022-01-05 12:14:58,-1,时空权衡
114584,133,22677,833,134,4,2022-01-05 12:08:20,449648,5,0,1,0,2022-01-05 09:27:57,2022-01-05 12:08:22,-1,迭代改进
114575,133,22678,829,629,0,2022-01-05 11:37:48,448690,1,11568,5,6,2022-01-05 09:27:57,2022-01-05 11:37:49,-1,动态规划
114576,133,22678,830,33,1,2022-01-05 12:08:16,449647,5,0,16,0.84,2022-01-05 09:27:57,2022-01-05 12:08:17,-1,动态规划
114577,133,22678,831,41,2,2022-01-05 12:10:46,449755,6,0,9,0.54,2022-01-05 09:27:57,2022-01-05 12:10:48,-1,贪心策略
114578,133,22678,832,449,3,2022-01-05 12:13:18,449827,5,0,22,0,2022-01-05 09:27:57,2022-01-05 12:13:18,-1,时空权衡
114579,133,22678,833,445,4,2022-01-05 10:17:06,445269,1,7926,6,6,2022-01-05 09:27:57,2022-01-05 10:17:06,-1,迭代改进
114570,133,22679,829,3,0,2022-01-05 12:11:06,449760,5,0,5,0,2022-01-05 09:27:57,2022-01-05 12:11:07,-1,动态规划
114571,133,22679,830,32,1,2022-01-05 11:41:45,448862,5,0,1,0.48,2022-01-05 09:27:57,2022-01-05 11:41:46,-1,动态规划
114572,133,22679,831,41,2,2022-01-05 10:29:34,445817,2,0,7,2.7,2022-01-05 09:27:57,2022-01-05 10:29:36,-1,贪心策略
114573,133,22679,832,449,3,2022-01-05 11:34:42,448549,6,0,9,0,2022-01-05 09:27:57,2022-01-05 11:34:42,-1,时空权衡
114574,133,22679,833,134,4,2022-01-05 11:31:44,448451,5,0,3,0.96,2022-01-05 09:27:57,2022-01-05 11:31:45,-1,迭代改进
114565,133,22680,829,629,0,2022-01-05 10:17:04,445268,1,1924,1,6,2022-01-05 09:27:57,2022-01-05 10:17:06,-1,动态规划
114566,133,22680,830,33,1,2022-01-05 11:55:49,449241,8,0,2,0.84,2022-01-05 09:27:57,2022-01-05 11:55:51,-1,动态规划
114567,133,22680,831,41,2,2022-01-05 10:03:32,444664,1,3512,3,6,2022-01-05 09:27:57,2022-01-05 10:03:34,-1,贪心策略
114568,133,22680,832,449,3,2022-01-05 11:42:44,448898,1,43064,31,6,2022-01-05 09:27:57,2022-01-05 11:42:46,-1,时空权衡
114569,133,22680,833,134,4,2022-01-05 12:07:55,449630,5,0,9,0.96,2022-01-05 09:27:57,2022-01-05 12:07:57,-1,迭代改进
114560,133,22681,829,628,0,2022-01-05 11:51:25,449109,1,13585,6,6,2022-01-05 09:27:57,2022-01-05 11:51:26,-1,动态规划
114561,133,22681,830,32,1,2022-01-05 11:05:54,447397,1,7254,3,6,2022-01-05 09:27:57,2022-01-05 11:05:55,-1,动态规划
114562,133,22681,831,41,2,2022-01-05 10:12:20,445064,1,1640,1,6,2022-01-05 09:27:57,2022-01-05 10:12:21,-1,贪心策略
114563,133,22681,832,31,3,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,时空权衡
114564,133,22681,833,134,4,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,迭代改进
114555,133,22682,829,629,0,2022-01-05 10:40:23,446288,1,3323,1,6,2022-01-05 09:27:57,2022-01-05 10:40:23,-1,动态规划
114556,133,22682,830,32,1,2022-01-05 10:21:11,445463,1,3371,2,6,2022-01-05 09:27:57,2022-01-05 10:21:12,-1,动态规划
114557,133,22682,831,35,2,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,贪心策略
114558,133,22682,832,449,3,2022-01-05 12:01:34,449412,2,0,9,4,2022-01-05 09:27:57,2022-01-14 17:26:31,3088,时空权衡
114559,133,22682,833,134,4,2022-01-05 11:45:27,448968,5,0,3,0,2022-01-05 09:27:57,2022-01-05 11:45:28,-1,迭代改进
114550,133,22683,829,3,0,2022-01-05 12:11:17,449764,3,0,8,0,2022-01-05 09:27:57,2022-01-05 12:11:20,-1,动态规划
114551,133,22683,830,32,1,2022-01-05 12:12:18,449796,5,0,13,0.48,2022-01-05 09:27:57,2022-01-05 12:12:18,-1,动态规划
114552,133,22683,831,41,2,2022-01-05 11:35:44,448597,8,0,16,0.54,2022-01-05 09:27:57,2022-01-05 11:35:44,-1,贪心策略
114553,133,22683,832,449,3,2022-01-05 12:02:26,449442,6,0,14,0,2022-01-05 09:27:57,2022-01-05 12:02:26,-1,时空权衡
114554,133,22683,833,445,4,2022-01-05 11:46:14,448988,5,0,8,4.8,2022-01-05 09:27:57,2022-01-05 11:46:14,-1,迭代改进
114545,133,22684,829,628,0,2022-01-05 11:55:44,449237,5,0,5,3,2022-01-05 09:27:57,2022-01-05 11:55:45,-1,动态规划
114546,133,22684,830,32,1,2022-01-05 11:32:00,448465,5,0,4,0.48,2022-01-05 09:27:57,2022-01-05 11:32:01,-1,动态规划
114547,133,22684,831,35,2,2022-01-05 12:02:07,449431,5,0,6,1.2,2022-01-05 09:27:57,2022-01-05 12:02:09,-1,贪心策略
114548,133,22684,832,449,3,2022-01-05 11:06:05,447404,2,0,18,5,2022-01-05 09:27:57,2022-01-14 17:11:44,3088,时空权衡
114549,133,22684,833,445,4,2022-01-05 10:41:44,446358,1,4604,2,6,2022-01-05 09:27:57,2022-01-05 10:41:44,-1,迭代改进
114540,133,22685,829,628,0,2022-01-05 10:05:58,444770,1,2458,2,6,2022-01-05 09:27:57,2022-01-05 10:06:01,-1,动态规划
114541,133,22685,830,33,1,2022-01-05 11:46:18,448992,5,0,2,0,2022-01-05 09:27:57,2022-01-05 11:46:20,-1,动态规划
114542,133,22685,831,41,2,2022-01-05 10:13:30,445120,1,2910,2,6,2022-01-05 09:27:57,2022-01-05 10:13:32,-1,贪心策略
114543,133,22685,832,31,3,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,时空权衡
114544,133,22685,833,445,4,2022-01-05 10:20:26,445424,1,3326,2,6,2022-01-05 09:27:57,2022-01-05 10:20:29,-1,迭代改进
114535,133,22686,829,3,0,2022-01-05 11:45:15,448965,1,7215,1,6,2022-01-05 09:27:57,2022-01-05 11:45:16,-1,动态规划
114536,133,22686,830,33,1,2022-01-05 12:08:37,449664,5,0,7,4.32,2022-01-05 09:27:57,2022-01-05 12:08:38,-1,动态规划
114537,133,22686,831,41,2,2022-01-05 10:05:45,444762,1,2445,2,6,2022-01-05 09:27:57,2022-01-05 10:05:46,-1,贪心策略
114538,133,22686,832,449,3,2022-01-05 10:32:07,445930,1,6427,4,6,2022-01-05 09:27:57,2022-01-05 10:32:07,-1,时空权衡
114539,133,22686,833,445,4,2022-01-05 10:22:16,445506,1,2236,1,6,2022-01-05 09:27:57,2022-01-05 10:22:17,-1,迭代改进
114530,133,22687,829,629,0,2022-01-05 10:12:31,445074,1,1651,1,6,2022-01-05 09:27:57,2022-01-05 10:12:33,-1,动态规划
114531,133,22687,830,32,1,2022-01-05 10:40:41,446305,1,3341,1,6,2022-01-05 09:27:57,2022-01-05 10:40:43,-1,动态规划
114532,133,22687,831,35,2,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,贪心策略
114533,133,22687,832,31,3,2022-01-05 12:09:21,449705,5,0,15,0,2022-01-05 09:27:57,2022-01-05 12:09:23,-1,时空权衡
114534,133,22687,833,445,4,2022-01-05 10:06:25,444794,1,3685,3,6,2022-01-05 09:27:57,2022-01-05 10:06:27,-1,迭代改进
114525,133,22688,829,628,0,2022-01-05 11:39:00,448740,6,0,3,3,2022-01-05 09:27:57,2022-01-05 11:39:00,-1,动态规划
114526,133,22688,830,32,1,2022-01-05 11:25:41,448182,5,0,2,0.48,2022-01-05 09:27:57,2022-01-05 11:25:44,-1,动态规划
114527,133,22688,831,35,2,2022-01-05 11:28:55,448319,5,0,1,0.6,2022-01-05 09:27:57,2022-01-05 11:28:58,-1,贪心策略
114528,133,22688,832,31,3,2022-01-05 12:10:23,449740,6,0,4,0,2022-01-05 09:27:57,2022-01-05 12:10:24,-1,时空权衡
114529,133,22688,833,445,4,2022-01-05 10:23:42,445571,1,5922,4,6,2022-01-05 09:27:57,2022-01-05 10:23:44,-1,迭代改进
114520,133,22689,829,3,0,2022-01-05 12:14:56,449870,8,0,13,0,2022-01-05 09:27:57,2022-01-05 12:14:56,-1,动态规划
114521,133,22689,830,32,1,2022-01-05 11:41:25,448845,1,9385,3,6,2022-01-05 09:27:57,2022-01-05 11:41:28,-1,动态规划
114522,133,22689,831,35,2,2022-01-05 11:31:09,448421,5,0,1,0.6,2022-01-05 09:27:57,2022-01-05 11:31:11,-1,贪心策略
114523,133,22689,832,449,3,2022-01-05 11:54:39,449201,1,29266,21,6,2022-01-05 09:27:57,2022-01-05 11:54:41,-1,时空权衡
114524,133,22689,833,445,4,2022-01-05 10:41:55,446368,1,8215,5,6,2022-01-05 09:27:57,2022-01-05 10:41:57,-1,迭代改进
114515,133,22690,829,629,0,2022-01-05 10:58:32,447099,1,5612,2,6,2022-01-05 09:27:57,2022-01-05 10:58:32,-1,动态规划
114516,133,22690,830,32,1,2022-01-05 11:13:54,447755,1,5334,1,6,2022-01-05 09:27:57,2022-01-05 11:13:54,-1,动态规划
114517,133,22690,831,35,2,2022-01-05 12:00:02,449371,1,11702,4,6,2022-01-05 09:27:57,2022-01-05 12:00:03,-1,贪心策略
114518,133,22690,832,31,3,2022-01-05 12:14:58,449872,6,0,10,0,2022-01-05 09:27:57,2022-01-05 12:14:59,-1,时空权衡
114519,133,22690,833,134,4,2022-01-05 10:51:52,446781,3,0,19,0.96,2022-01-05 09:27:57,2022-01-05 10:52:03,-1,迭代改进
114510,133,22691,829,3,0,2022-01-05 12:06:14,449562,5,0,13,0,2022-01-05 09:27:57,2022-01-05 12:06:16,-1,动态规划
114511,133,22691,830,32,1,2022-01-05 11:24:32,448152,6,0,5,0.48,2022-01-05 09:27:57,2022-01-05 11:24:34,-1,动态规划
114512,133,22691,831,35,2,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,贪心策略
114513,133,22691,832,31,3,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,时空权衡
114514,133,22691,833,134,4,2022-01-05 12:10:49,449757,5,0,14,0.96,2022-01-05 09:27:57,2022-01-05 12:10:51,-1,迭代改进
114505,133,22692,829,3,0,2022-01-05 10:41:22,446338,5,0,8,0,2022-01-05 09:27:57,2022-01-05 10:41:24,-1,动态规划
114506,133,22692,830,33,1,2022-01-05 12:12:57,449818,5,0,40,1.8,2022-01-05 09:27:57,2022-01-05 12:13:00,-1,动态规划
114507,133,22692,831,35,2,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,贪心策略
114508,133,22692,832,449,3,2022-01-05 12:00:34,449386,5,0,25,0,2022-01-05 09:27:57,2022-01-05 12:00:36,-1,时空权衡
114509,133,22692,833,134,4,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,迭代改进
114500,133,22693,829,628,0,2022-01-05 10:50:09,446718,1,7509,4,6,2022-01-05 09:27:57,2022-01-05 10:50:11,-1,动态规划
114501,133,22693,830,33,1,2022-01-05 11:12:34,447686,5,0,1,0,2022-01-05 09:27:57,2022-01-05 11:12:34,-1,动态规划
114502,133,22693,831,41,2,2022-01-05 11:03:24,447302,1,7104,3,6,2022-01-05 09:27:57,2022-01-05 11:03:26,-1,贪心策略
114503,133,22693,832,31,3,2022-01-05 12:13:11,449824,3,0,10,0,2022-01-05 09:27:57,2022-01-05 12:13:15,-1,时空权衡
114504,133,22693,833,134,4,2022-01-05 11:56:17,449250,5,0,4,2.88,2022-01-05 09:27:57,2022-01-05 11:56:19,-1,迭代改进
114495,133,22694,829,3,0,2022-01-05 12:12:21,449800,5,0,18,0,2022-01-05 09:27:57,2022-01-05 12:12:23,-1,动态规划
114496,133,22694,830,32,1,2022-01-05 10:02:42,444630,1,1062,1,6,2022-01-05 09:27:57,2022-01-05 10:02:44,-1,动态规划
114497,133,22694,831,41,2,2022-01-05 10:07:22,444832,1,2542,2,6,2022-01-05 09:27:57,2022-01-05 10:07:24,-1,贪心策略
114498,133,22694,832,449,3,2022-01-05 10:54:30,446908,1,30570,23,6,2022-01-05 09:27:57,2022-01-05 10:54:32,-1,时空权衡
114499,133,22694,833,134,4,2022-01-05 12:10:58,449759,5,0,6,0.96,2022-01-05 09:27:57,2022-01-05 12:10:58,-1,迭代改进
114490,133,22695,829,3,0,2022-01-05 11:07:18,447462,6,0,5,0,2022-01-05 09:27:57,2022-01-05 11:07:19,-1,动态规划
114491,133,22695,830,33,1,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,动态规划
114492,133,22695,831,35,2,2022-01-05 11:35:07,448567,5,0,1,0.6,2022-01-05 09:27:57,2022-01-05 11:35:07,-1,贪心策略
114493,133,22695,832,31,3,,,0,0,0,0,2022-01-05 09:27:57,2022-01-05 09:27:57,3088,时空权衡
114494,133,22695,833,445,4,2022-01-05 10:13:55,445135,1,2935,2,6,2022-01-05 09:27:57,2022-01-05 10:13:56,-1,迭代改进
114485,133,22696,829,628,0,2022-01-05 10:33:21,445998,1,5301,3,6,2022-01-05 09:27:57,2022-01-05 10:33:23,-1,动态规划
114486,133,22696,830,32,1,2022-01-05 10:26:01,445664,1,9661,7,6,2022-01-05 09:27:57,2022-01-05 10:26:03,-1,动态规划
114487,133,22696,831,35,2,2022-01-05 12:12:57,449817,5,0,1,0.6,2022-01-05 09:27:57,2022-01-05 12:13:00,-1,贪心策略
114488,133,22696,832,31,3,2022-01-05 12:14:34,449860,5,0,15,3,2022-01-05 09:27:57,2022-01-05 12:14:36,-1,时空权衡
